user_id,sleep_score,day_index,is_weekend,bedtime_hour,wake_hour,sleep_duration_hours,bedtime_regularity_hours,caffeine_mg,last_caffeine_hour,alcohol_units_per_day,exercise_minutes,exercise_end_hour,screen_minutes_last_90,stress,is_sick,is_exam_week,is_holiday
5,0.3,15,0,3.2,6.7,3.5,1,201.4,19.7,0.1,7.8,23,139.1,4.5,1,0,0
5,0.3,16,0,24,4.5,4.5,1.1,77,17.7,0,0,21.4,118,3.2,1,0,0
5,0.6,17,0,24,6.6,6.6,1.2,163.9,15.1,1.3,8.2,21.7,68.6,3.7,0,0,0
5,0.5,18,0,3.1,10,7,1.4,268.7,19.6,0,4.5,19.2,32.7,2.1,0,0,0
5,0.6,19,1,1.5,8.2,6.7,1.3,156.6,20.7,0.4,23.4,20,66.8,2.6,0,0,0
5,0.5,20,1,1.9,7.8,6,1.3,201.5,19.5,1.6,5.8,19.6,124.1,2.4,0,0,0
5,0.4,21,0,0.9,10,9,1.2,10.9,11.8,0.9,24.7,18,102.3,2.2,0,0,0
5,0.7,22,0,0.3,6.1,5.8,1.1,170.6,15.3,0.8,13.2,20.6,77.2,2.4,0,0,0
5,0.3,23,0,2.7,8,5.4,1.1,128.1,21.5,1.4,0,19.8,111.1,3.2,1,0,0
5,0.3,24,0,2.7,7.4,4.7,0.9,284.5,12.8,0,0,20.2,49.9,3.6,1,0,0
5,0.2,25,0,0.3,6.5,6.2,0.9,12.6,14.1,1,9,18.5,92.2,3.4,1,0,0
5,0.6,26,1,3.1,9.5,6.4,1.1,0,14.3,1.1,26.5,19.2,23.4,3.4,0,1,0
5,0.5,27,1,1.1,5.9,4.8,1.1,172.9,18.7,0,0,21.3,50.6,3.6,0,1,0
5,0.5,28,0,22.9,4.1,5.2,1.5,119.9,16.5,0,26.6,17.4,75.5,4.4,0,1,0
5,0.5,29,0,1.1,8,6.9,1.4,243.4,14.7,0,19.5,20.4,51.6,4.8,0,1,0
5,0.5,30,0,2.1,8.7,6.7,1.3,371.9,17.5,0,0,23,179.1,3.9,0,1,0
5,0.6,31,0,0.7,6.9,6.2,1.2,141.3,15,3.9,12.3,21,91.5,4.2,0,0,0
5,0.6,32,0,1,7.6,6.6,1.2,152.2,19.1,1.1,7.7,18.1,52.8,2.4,0,0,0
5,0.5,33,1,3.8,11.1,7.3,1.4,264.1,16.9,1.1,14.8,19.3,69.2,4.7,0,0,0
5,0.5,34,1,3.4,11.4,8,1.5,21.3,13.6,1.4,3.3,17.5,36.5,4.5,0,0,0
5,0.4,35,0,23.6,4.7,5.1,1.4,198.6,17.3,1.1,0,19.6,96.1,3.5,1,0,0
5,0.3,36,0,0.8,6.3,5.6,1.4,318,14.6,0,8.8,22.1,60.7,4.1,1,0,0
5,0.3,37,0,23.1,5,5.9,1.6,181.1,20.6,0,0,19.5,93.2,3.9,1,0,0
5,0.5,38,0,23.6,6.9,7.3,1.7,245.6,21,0,31.5,19.3,0,2.4,0,0,0
5,0.6,39,0,2.1,8.5,6.4,1.8,89.2,17.2,0.6,17.8,18.2,48.3,2.9,0,0,0
5,0.4,40,1,3.4,11.6,8.2,1.7,221,21,2.6,15.3,18.9,53.4,3.8,0,0,0
5,0.5,41,1,0.3,5.1,4.7,1.4,224.4,19.4,0.9,5.6,21.2,96,4.3,0,0,0
5,0.7,42,0,2.8,8.1,5.3,1.5,150.6,19.7,0,12.3,15.2,73.2,3.3,0,0,0
5,0.6,43,0,0.6,5.3,4.7,1.5,109.5,16.9,1.7,32.7,18.3,29.5,4.6,0,0,0
5,0.6,44,0,23.5,5.6,6.1,1.5,69.3,18.6,1.2,0,19,62.4,4.8,0,0,0
5,0.5,45,0,0.9,6.1,5.2,1.3,104.7,16,2.3,3.3,21.5,69.1,4,0,0,0
5,0.6,46,0,22.3,5.4,7.1,1.7,177.3,20.2,1.5,1,18.4,122.5,2.2,0,1,0
5,0.7,47,1,2.7,9.4,6.7,1.5,6.4,13.2,0,20.7,22.2,89.4,2.4,0,1,0
5,0.5,48,1,3.3,10,6.7,1.7,175.8,20.6,0.5,1.7,23,82.1,3.8,0,1,0
5,0.6,49,0,1,6.7,5.8,1.6,88.4,23,0.4,22.2,19,54.1,2.4,0,1,0
5,0.5,50,0,2.8,8.4,5.6,1.7,80.3,16.9,0,32.3,20.7,64.9,2.5,0,1,0
5,0.3,51,0,23.7,6.8,7.1,1.7,239.2,18.5,1,20.7,17.9,95,3.1,0,0,0
5,0.5,52,0,24,7.1,7.1,1.7,339.3,18.2,1.7,16.8,22.5,69.7,4.1,0,0,0
5,0.4,53,0,2.7,10.4,7.7,1.4,228.2,19.5,2.3,0,21.9,67.2,1.8,0,0,0
5,0.5,54,1,3.4,11.4,8,1.5,50.3,19.6,1.3,29.9,23,56.4,3,0,0,0
5,0.7,55,1,2,8.8,6.8,1.4,89.9,15.8,0,10.7,17.4,64.2,3,0,0,0
5,0.7,56,0,2.7,8.6,5.9,1.4,180.5,18.1,0,14.9,20.9,88.1,2.9,0,0,0
5,0.5,57,0,2.4,7.8,5.4,1.3,206.1,21.7,0,0,18.5,21.6,4.1,0,0,1
5,0.6,58,0,0.8,6.5,5.7,1.1,140.3,22,0,0,21,141.4,3.2,0,0,1
5,0.4,59,0,0.6,8.2,7.6,1,274.1,19.5,0,1.5,15,60.8,3.5,0,0,1
5,0.7,60,0,1.6,6.9,5.2,0.9,258.3,23,2.8,5,16.6,19.2,2.4,0,0,1
5,0.7,61,1,0.1,6.5,6.4,0.9,309,16.5,0,19.1,20.7,66.9,4,0,0,1
5,0.5,62,1,1.1,8.1,7,0.9,259.9,18.3,0.1,30.3,17,69.2,3.9,0,0,1
5,0.4,63,0,1.1,5.2,4.1,0.7,233.5,19.8,0.4,0,16.8,31.8,4.7,0,0,1
5,0.7,64,0,2.1,7.9,5.8,0.6,118,21.9,0.7,20.5,19.1,125.3,3.5,0,0,1
5,0.6,65,0,1.9,7.3,5.4,0.7,93.1,18.2,0,0,19.5,57.1,4,1,0,1
5,0.5,66,0,0.5,5.4,4.8,0.7,404,15.2,1.1,18,20.2,61.7,4.6,0,0,1
5,0.5,67,0,23.4,6,6.7,0.9,181.4,14.3,1,16.8,17.4,121.3,5,0,0,1
5,0.3,68,1,2.7,10.4,7.7,1,194,18.7,0.1,0,20,13,3.4,1,0,1
5,0.4,69,1,2.4,10.4,8,1.1,0,11.5,1,0,21.8,74.1,4.1,1,0,1
5,0.6,70,0,0.8,8.2,7.5,1.1,104.6,21.1,1.2,18.9,18.5,32,4.1,0,0,1
5,0.4,71,0,2.2,10,7.8,1.1,61.8,18.7,3,4.6,19.5,91.6,5,0,0,1
5,0.3,72,0,23.7,4.9,5.1,1.2,109.2,19.6,0.9,0,21.9,47.7,3.7,1,0,0
5,0.2,73,0,2.7,11,8.4,1.3,133.7,20.6,0.3,11.6,18.1,64,3.2,1,0,0
5,0.3,74,0,0.3,7.1,6.9,1.1,47.7,21.2,1.4,0,17.3,92.6,4.2,1,0,0
5,0.4,75,1,3.8,11,7.3,1.3,125.8,18.7,0.7,0,20.2,52.3,4.6,1,0,0
5,0.7,76,1,4.4,9.6,5.2,1.6,205.8,15.6,0,0.3,19.4,28.5,4.2,0,0,0
5,0.6,77,0,23.7,5.6,5.9,1.8,308.9,17.3,0,10.5,20.7,93,4.9,0,1,0
5,0.3,78,0,0.4,4.6,4.2,1.8,220.2,19.7,2,14.3,19.7,124.4,4.6,0,1,0
5,0.5,79,0,1.9,6.3,4.4,1.7,187.7,19.5,0,0,21.2,83.9,3.9,0,1,0
5,0.7,80,0,2,7.9,5.9,1.7,211.2,19.8,0.8,2.8,20.3,80.4,3.9,0,1,0
5,0.2,81,0,3,8.6,5.7,1.6,301.4,19.6,1.1,0,22,85.8,5,1,1,0
5,0.4,82,1,3.3,8.4,5.1,1.5,149.3,17.1,0,0,19.9,48.5,4.2,1,0,0
5,0.3,83,1,2.3,7.9,5.6,1.2,106.7,16.1,1.5,0,15.2,106.9,3.9,1,0,0
5,0.6,84,0,1.5,7.7,6.2,0.9,221.4,17.6,3.1,9.3,19.4,58,5,0,0,0
5,0.6,85,0,0.4,4.7,4.3,0.9,282.4,19.2,0,11.9,21.1,24.8,3.7,0,0,0
5,0.6,86,0,0.5,6.5,6,1,324.2,19.5,0,0,17.8,65,5,0,0,0
5,0.5,87,0,2.4,6.4,4.1,1.1,315.9,17.1,2.4,18.4,22,44.8,4.5,0,0,0
5,0.4,88,0,3,7.9,4.8,1.1,249.2,19.9,0.7,0,19.4,94.9,4.1,0,0,0
5,0.5,89,1,3.4,11.1,7.7,1.1,336.9,19.2,2.1,11.3,19.7,61.5,4.8,0,0,0
5,0.6,90,1,2,8.3,6.3,1.1,318.3,21.6,1.4,0,21.5,50,4.4,0,0,0
5,0.6,91,0,0.4,5.3,5,1.2,213.2,15.8,1.4,21.7,17.5,104.5,4.2,0,0,0
5,0.6,92,0,23.6,5.5,5.9,1.3,406.5,18.9,0.7,0,19.8,71.7,2.8,0,0,0
5,0.4,93,0,2.5,10.6,8.1,1.3,207.7,22.5,2.2,14.2,21,41.2,3.3,0,0,0
5,0.6,94,0,0.7,6.4,5.7,1.3,267,14.4,2.3,9.5,19.6,134.9,5,0,0,0
5,0.5,95,0,2.1,9,6.9,1.2,217,23,0.9,25.7,19.1,122.8,5,0,0,0
5,0.4,96,1,3,11.6,8.7,1.1,349.2,18.7,0.5,0,21.6,72.9,3.8,0,0,0
5,0.6,97,1,1.1,6.5,5.4,1.1,17.7,12.6,0.6,4.6,16.3,31.1,5,0,1,0
5,0.5,98,0,1.9,6.8,4.8,1.1,147.6,19.1,0.4,2.6,20.6,74.9,4.7,0,1,0
5,0.7,99,0,0.8,7.7,6.9,0.8,110.5,18.1,0,3.4,19.8,33,4.5,0,1,0
5,0.6,100,0,1.7,9,7.3,0.7,184.4,17,0.4,19.6,22.3,108.8,4.7,0,1,0
5,0.6,101,0,1.3,7.6,6.3,0.7,119,19.9,0.5,17.2,19.1,131.8,2.7,0,1,0
5,0.4,102,0,0.8,5.7,4.9,0.7,297.8,20.7,1.1,16.1,19.7,117.2,3.2,0,0,0
5,0.6,103,1,3.1,8.2,5.2,0.7,360,18.7,0,0,17.9,69,5,0,0,0
5,0.5,104,1,2.9,9,6.1,0.9,139,21.4,0.1,0,18.7,26.1,5,0,0,0
5,0.6,105,0,1.4,8.3,7,0.9,402.9,16.9,1,0,20.9,60.6,3.9,0,0,0
5,0.5,106,0,1.4,7.4,6,0.8,208.7,22.1,1.2,10.1,16.9,27,5,0,0,0
5,0.3,107,0,22.9,2.7,3.8,1.3,199.8,22.7,0,25.4,18.7,112.5,3.3,0,0,0
5,0.5,108,0,1.4,9.3,8,1.3,131.5,21.4,0.9,20.2,19.8,69.9,3.2,0,0,0
5,0.7,109,0,23.4,5.6,6.2,1.5,27.3,13.1,0.9,16.6,19.5,75.5,1.4,0,0,0
5,0.5,110,1,4.7,12.2,7.5,1.8,165,14.6,2.3,27.2,23,112.4,4.5,0,1,0
5,0.5,111,1,3.2,9.6,6.4,1.9,180.9,17.4,1.8,35,18.3,82.3,4,0,1,0
5,0.4,112,0,1.8,9.9,8,1.9,253.1,22.2,0.1,13.9,18.3,96.2,3.9,0,1,0
5,0.7,113,0,2.3,8.2,5.9,1.9,86.4,18.7,1.4,0,20.8,65.9,2.7,0,1,0
5,0.6,114,0,23.2,4.1,4.9,1.8,213.3,17.2,0,21.3,16,49.9,4.2,0,1,0
5,0.3,115,0,1.1,8.7,7.6,1.9,239.1,21.6,2,20.6,17.5,137.7,2.5,0,1,0
5,0.4,116,0,0.7,8.2,7.5,1.7,352.8,19.3,0.2,1.3,23,118.9,4.3,0,0,0
6,0.7,0,0,23.1,6.7,7.6,0.1,0,12.5,1.1,0,17.4,35.1,2.9,0,0,0
6,0.7,1,0,23.5,6.6,7.1,0.1,136.1,14.7,0,36.5,16.1,75.9,2.6,0,0,0
6,0.8,2,0,22.9,5.9,7.1,0.1,223.3,12.4,0.2,44.8,20.9,28.9,2.3,0,0,0
6,0.8,3,0,23.3,6.9,7.6,0.1,257.9,15.4,1.4,18.9,19.1,40.9,2.8,0,0,0
6,0.7,4,0,23.5,7.7,8.2,0.1,175.9,18,0,55.6,16.4,43.4,3.2,0,0,0
6,0.6,5,1,23.7,7.3,7.6,0.2,155.2,11.9,0.2,15.2,17.4,24,2.9,1,0,0
6,0.8,6,1,23.8,8.1,8.3,0.2,90.1,16.3,1.2,57.7,15.2,47.3,0.1,0,0,0
6,0.9,7,0,23.1,6.7,7.6,0.2,104.2,12.4,0.1,27.6,17,30.9,2,0,0,0
6,0.8,8,0,23.3,6.7,7.4,0.2,95.4,13.3,0,11.4,18.8,8.2,1.8,0,0,0
6,0.8,9,0,23.4,7,7.6,0.1,103.2,14.4,1.7,41.9,16.8,22.6,2.5,0,0,0
6,0.8,10,0,0.4,7.8,7.4,0.2,179.9,15.5,2.3,21.9,15.8,45.5,1.5,0,0,0
6,0.8,11,0,23.1,6.2,7.1,0.2,68.2,15.3,0.1,34.5,19.3,36.4,1.5,0,0,0
6,0.8,12,1,23.3,7.5,8.3,0.2,123.8,12.5,0,42.8,19.9,40.5,3.1,0,0,0
6,0.9,13,1,23.3,7.2,7.9,0.2,144.9,14.7,0.4,18.8,19,38,2.3,0,0,0
6,0.8,14,0,23.5,6.6,7.1,0.2,86,16.7,1.5,30.6,21.2,21.8,1.9,0,0,0
6,0.8,15,0,23,6.7,7.7,0.2,121.6,14.9,0.1,70.4,18.6,52.9,1.9,0,0,0
6,0.7,16,0,23.1,6.4,7.3,0.2,192.9,17.6,0,21.7,19.2,31,2.9,0,0,0
6,0.7,17,0,22.9,6.2,7.3,0.1,112.2,11.7,4.8,19.1,18.7,53.4,1.8,0,0,0
6,0.9,18,0,23.4,6.8,7.4,0.1,103.4,14.4,0,48,20.4,66.4,1.1,0,0,0
6,0.8,19,1,23.3,7.4,8.1,0.1,142.5,12.7,0.3,23.4,16,17.8,1.9,0,0,0
6,0.7,20,1,23.3,7.3,8,0.1,158.2,14.5,1.2,45.7,17.9,23.8,2.7,0,0,0
6,0.8,21,0,23.2,6.7,7.5,0.1,100.8,14,0.4,54.5,23,26.5,2.7,0,0,0
6,0.9,22,0,22.9,6.2,7.3,0.1,126.2,16.1,0,24.2,19.2,56.2,1.1,0,0,0
6,0.8,23,0,22.8,6.1,7.3,0.1,126.5,12.2,0.5,33.9,17.8,41.5,1.9,0,0,0
6,0.8,24,0,23.8,7.5,7.7,0.2,53.8,11.8,0.8,56.2,18.5,32.1,2.2,0,0,0
6,0.8,25,0,23.2,6.9,7.7,0.2,151,14.5,1.9,43.6,18,45.1,1.7,0,0,0
6,0.8,26,1,23.4,7.4,8.1,0.2,134.5,12.9,0,31.4,19.5,27,1.7,0,1,0
6,0.8,27,1,23.2,6.6,7.4,0.2,45.1,13.5,2.2,60.2,19.5,7.1,2.3,0,1,0
6,0.8,28,0,23.2,6.3,7.1,0.2,101.7,16.2,0,36.1,16.6,39.6,1.3,0,1,0
6,0.8,29,0,23.1,6.5,7.4,0.2,101.8,14.2,0,35.1,17.7,58.8,2.5,0,1,0
6,0.7,30,0,23,6.7,7.7,0.1,103.8,13.9,0,40.8,17.3,26.5,4.6,0,1,0
6,0.8,31,0,22.9,6.1,7.2,0.1,210.2,13.1,1.5,46.1,17.9,37.7,2.9,0,0,0
6,0.8,32,0,23.2,6.6,7.4,0.1,145.1,16.2,0.9,39.1,18.4,45.8,2.4,0,0,0
6,0.8,33,1,23.4,7.6,8.2,0.1,37.7,16.4,0,37,23,34.7,1.5,0,0,0
6,0.9,34,1,23.3,7.1,7.8,0.1,21.6,12.7,1.7,12.1,16.3,26.2,1,0,0,0
6,0.9,35,0,23.2,6.2,7.1,0.1,117.4,15.9,0.9,22.6,17.6,46.2,1.3,0,0,0
6,0.9,36,0,23.2,6.5,7.3,0.1,60.4,11.9,0,20.4,17.5,17.3,1.4,0,0,0
6,0.8,37,0,23,6.5,7.5,0.1,106.4,16.5,0.7,33.5,15.6,15.8,3.2,0,0,0
6,0.8,38,0,23.1,6.6,7.5,0.1,76.8,15.4,0.3,66.2,20.5,45.1,1.9,0,0,0
6,0.7,39,0,23.5,7.1,7.5,0.1,145.7,14.8,1.9,13.5,21.5,13.9,1.6,0,0,0
6,0.8,40,1,23.3,7.6,8.3,0.1,89.7,14,0,29.2,22.8,31,1.7,0,0,0
6,0.8,41,1,23.5,7.5,8,0.1,72.8,12.6,0.8,17.5,20.2,36.6,0.9,0,0,0
6,0.8,42,0,23.6,6.8,7.2,0.1,194.3,12.4,0,23.7,16,34.8,2.9,0,0,0
6,0.8,43,0,23.2,6.7,7.5,0.1,196.4,15.1,0,59.3,17.7,0,2.7,0,0,0
6,0.8,44,0,23.1,6.8,7.7,0.1,95.5,13.8,0.9,44.6,17.8,33.8,1.8,0,0,0
6,0.8,45,0,23.2,6.7,7.4,0.1,68.3,10.5,0.4,59.1,21.6,41.1,1.6,0,0,0
6,0.7,46,0,23.1,6.7,7.6,0.1,189.1,16.6,0,22.7,17.4,52.1,4.4,0,1,0
6,0.7,47,1,23.4,7.4,8,0.1,105.1,9.3,0.6,32.3,20.5,16.2,2,0,1,0
6,0.7,48,1,23.6,7.2,7.7,0.1,185.4,10.6,0.3,27.9,19.9,44.6,3.4,0,1,0
6,0.8,49,0,23,6.6,7.6,0.1,65.1,16,0,43.6,18.4,34.1,2.2,0,1,0
6,0.8,50,0,23.1,6.4,7.3,0.1,158.5,14.4,0.2,33.8,21.1,27.9,0.8,0,1,0
6,0.8,51,0,23.4,7.2,7.9,0.1,136.5,16.4,1.1,51.7,20,32.5,1.1,0,0,0
6,0.8,52,0,23.5,7.5,7.9,0.1,246.7,15.7,0.7,14.2,18.8,38.2,2.2,0,0,0
6,0.8,53,0,23.4,7,7.6,0.1,141.4,16.9,2,46,21.2,35,2.6,0,0,0
6,0.5,54,1,0.1,7.4,7.3,0.2,96,16.1,0,0,21.1,58.2,3.6,1,0,0
6,0.8,55,1,23.7,7.9,8.2,0.2,127.6,14.8,0.3,27.2,17.2,23.4,3,0,0,0
6,0.8,56,0,23,6.6,7.6,0.2,28,14.5,1.5,26.7,19,14.5,3.3,0,0,0
6,0.8,57,0,23.2,6.7,7.5,0.2,198.7,13,0,39.8,14.5,52.8,2.7,0,0,1
6,0.8,58,0,23.7,7.5,7.9,0.2,94.7,15.3,0.1,49.4,18.1,27,3.3,0,0,1
6,0.8,59,0,23.3,7,7.7,0.2,151.4,14.1,0,30,15.2,16.5,2,0,0,1
6,0.8,60,0,22.8,6.7,7.8,0.2,157.6,14.6,1.6,22.7,14.5,26.9,0.8,0,0,1
6,0.8,61,1,23.8,8.2,8.4,0.2,135.2,12.1,0.5,33,15.5,27.6,1.8,0,0,1
6,0.8,62,1,23.4,7.8,8.4,0.2,142.8,10.7,1.2,10.5,16.8,41.7,2,0,0,1
6,0.4,63,0,23,6.3,7.3,0.2,232,18,1.5,76.7,17.8,48.9,1.6,1,0,1
6,0.5,64,0,23.4,6,6.5,0.2,145.3,14.1,0.8,49,14.9,31.8,2.7,1,0,1
6,0.5,65,0,23.2,6.7,7.4,0.2,136.9,16,0.3,16.8,19.2,43.7,1.7,1,0,1
6,0.8,66,0,22.8,6.7,7.8,0.2,41.9,13.7,1.2,38.4,15.2,12.5,0.8,0,0,1
6,0.9,67,0,23.3,7,7.8,0.2,129.3,14,0,28.4,15.8,36.3,2.1,0,0,1
6,0.8,68,1,23.1,6.9,7.8,0.1,109.2,16.2,0.1,32.1,17.4,25.2,1.9,0,0,1
6,0.8,69,1,23.4,7.5,8.1,0.1,26.8,13.4,1.1,54.7,17.9,34.7,2.5,0,0,1
6,0.8,70,0,23.3,6.5,7.2,0.1,159.9,13.8,0,41.8,16.8,37.3,0.7,0,0,1
6,0.8,71,0,23.3,7,7.6,0.1,137,10.5,1.5,41.2,16,38.5,2.7,0,0,1
6,0.7,72,0,22.8,6.7,7.9,0.1,67.5,10.4,0,57.6,23,31.7,2.6,0,0,0
6,0.8,73,0,23.5,7.1,7.6,0.1,85.1,14.5,0.7,25.6,18.3,64.4,2.1,0,0,0
6,0.8,74,0,23.1,7.1,8,0.1,145,16.7,0.8,33.5,18.5,16.5,2,0,0,0
6,0.8,75,1,23.7,7.4,7.8,0.1,71.4,11.2,0.7,27.4,21.5,62.3,3.3,0,0,0
6,0.7,76,1,23.8,7.5,7.7,0.2,137.7,11.4,1,31.1,19,42.3,3,0,0,0
6,0.8,77,0,23,6.3,7.3,0.2,50.5,12.5,0.7,33.6,14.4,53.9,2.8,0,1,0
6,0.8,78,0,22.6,6.3,7.6,0.2,234,15.8,2.5,23.3,16.8,58.4,2.3,0,1,0
6,0.7,79,0,23.1,6.6,7.5,0.2,192.2,17,1.4,32.5,14.3,27.6,2,0,1,0
6,0.8,80,0,23.4,6.7,7.3,0.2,130,16.4,1.2,46.9,18.7,64,0.8,0,1,0
6,0.7,81,0,23.5,6.8,7.3,0.2,135.1,16.7,0.4,37.6,19.8,42.4,3.1,0,1,0
6,0.8,82,1,23.9,7.4,7.5,0.2,154,16,0,24.4,18.5,20.9,2.5,0,0,0
6,0.8,83,1,23.6,7.3,7.7,0.2,112.5,11.3,0,42.7,18.8,65,1.3,0,0,0
6,0.8,84,0,23,6,7,0.2,135.6,17,1.7,42.6,22.1,23.9,0.7,0,0,0
6,0.7,85,0,23.2,6.5,7.3,0.2,59.2,14.5,1.3,35.3,16.7,31,2.5,0,0,0
6,0.7,86,0,23,6.7,7.7,0.2,171.3,13,0,37.3,22.4,44.9,0.7,0,0,0
6,0.8,87,0,23.5,7.5,8,0.2,138.1,11.4,0.3,61.9,18.4,24.7,1.7,0,0,0
6,0.7,88,0,23.2,6.3,7.1,0.2,99.8,16.1,0.6,50.9,17.6,24.3,1.6,0,0,0
6,0.8,89,1,23.2,7.2,8,0.1,107.1,15.7,2.3,18.8,17.9,21.2,3,0,0,0
6,0.8,90,1,23.2,7.1,7.9,0.1,81.9,16.1,0,14.9,17.1,69.5,2.9,0,0,0
6,0.7,91,0,22.8,5.7,6.9,0.1,156.2,12.5,0.4,36.8,18.6,54,2.2,0,0,0
6,0.5,92,0,23.2,7.1,7.8,0.1,157,16.5,0.4,2.7,20.5,45.4,2,1,0,0
6,0.5,93,0,23.1,6.1,7,0.1,87.5,14.4,0.2,0,16.1,34.6,3,1,0,0
6,0.8,94,0,23.1,6.4,7.3,0.1,58,14.3,0.5,29.2,23,40.6,3.3,0,0,0
6,0.7,95,0,23,6.5,7.5,0.1,192.2,13.4,0,61.5,16.8,63.5,1.9,0,0,0
6,0.8,96,1,23.6,7.6,7.9,0.1,131.2,10.8,0.9,37.4,21.8,25.5,2.4,0,0,0
6,0.7,97,1,23.2,6.7,7.5,0.1,213,14.7,1.2,50.2,18.7,52.6,3.2,0,0,0
6,0.8,98,0,23.2,6.3,7.1,0.1,126.9,16.8,0,35.5,18.1,44.3,3,0,0,0
6,0.5,99,0,23.2,6.4,7.2,0.1,232.4,11.7,0.6,0,17.7,41.8,3.1,1,0,0
6,0.5,100,0,23.5,6.8,7.3,0.1,237,8.7,1.1,10.8,17.5,52.7,3.1,1,0,0
6,0.8,101,0,23.4,7.2,7.8,0.1,140.5,15.7,0.2,18,16.7,60,1.2,0,0,0
6,0.8,102,0,23.1,6.8,7.7,0.1,45.3,15.5,0.4,25.2,17.7,18.2,3.5,0,0,0
6,0.7,103,1,0.9,8.9,8.1,0.3,195.1,12.1,2.6,23.7,17.9,59.4,2.4,0,0,0
6,0.7,104,1,23.1,7.1,7.9,0.3,180.8,13.5,1.8,14,17.9,21.5,4,0,0,0
6,0.7,105,0,22.9,5.6,6.7,0.3,97.8,13.2,0.3,0.9,18,42,3,0,0,0
6,0.9,106,0,23.2,6.4,7.1,0.3,56.8,17.9,0.5,33.2,21.1,40,1.2,0,0,0
6,0.8,107,0,23.3,7.1,7.9,0.3,71.4,16.3,0,11.5,17.2,63.5,1.8,0,0,0
6,0.8,108,0,23.2,6.6,7.3,0.3,177.4,16.3,0.3,43.3,16.9,27.4,2.6,0,0,0
6,0.8,109,0,23.4,7,7.6,0.3,66.1,14,0,28.9,17.5,37.1,3,0,0,0
6,0.8,110,1,23.7,7.7,8,0.1,122.1,11.2,0,30.1,14,44,1.7,0,1,0
6,0.7,111,1,23,7.2,8.2,0.1,84,14.7,1,52.9,20.1,50.3,1.7,0,1,0
6,0.9,112,0,23,6.2,7.1,0.1,92.1,12.6,0.1,44.3,21.3,15.7,1.6,0,1,0
6,0.8,113,0,23.1,6.5,7.5,0.1,173,16.4,0.5,22.8,18.7,31.4,1.8,0,1,0
6,0.8,114,0,23.4,7.2,7.8,0.1,210.2,15.4,0.1,50.6,19,39.7,2.8,0,1,0
6,0.8,115,0,0.3,8,7.7,0.2,199.3,15.1,1.2,15.2,21.2,57.3,2.4,0,1,0
6,0.8,116,0,23,6.4,7.4,0.3,136.8,16.8,1.6,28.8,19,17.6,2.1,0,0,0
