CLIENT_ID,CLIENT_CREATE DATE,REGION,TRADE SECTOR,N_EMPLOYEES,ECONOMIC_POT,ECO_POT_CLASS,RISK_CAT
"00058806",2015-09-11 00:00:00,"BT",11000,7,9772.080,"D","3d"
"00058799",2015-09-11 00:00:00,"FG",14200,5,9669.450,"D","3d"
"00058805",2015-09-11 00:00:00,"RO",21100,2,5648.540,"E","3a"
"00058816",2015-09-11 00:00:00,"SV",21100,2,5648.540,"E","T8"
"00058802",2015-09-11 00:00:00,"RM",11000,5,7547.540,"D","3d"
"00058819",2015-09-11 00:00:00,"PD",11000,2,3019.020,"E","2a"
"00058803",2015-09-11 00:00:00,"PI",11000,3,4528.530,"E","3a"
"00058812",2015-09-11 00:00:00,"MN",11000,2,3019.020,"E","T8"
"00058817",2015-09-11 00:00:00,"UD",11000,1,1509.510,"E","2a"
"00058800",2015-09-11 00:00:00,"SV",42200,1,682.000,"E","3d"
"00058804",2015-09-11 00:00:00,"AL",11000,6,8659.810,"D","1d"
"00058814",2015-09-11 00:00:00,"VI",42200,5,2978.000,"E","3a"
"00058830",2015-09-14 00:00:00,"MI",15100,1,1523.960,"E","T8"
"00058834",2015-09-14 00:00:00,"BI",15300,1,751.880,"E","3a"
"00058827",2015-09-14 00:00:00,"CH",11000,1,5000.000,"E","3d"
"00058832",2015-09-14 00:00:00,"GR",11000,4,6038.040,"D","5d"
"00058820",2015-09-14 00:00:00,"MC",15400,6,9000.000,"D","2a"
"00058824",2015-09-14 00:00:00,"CL",11000,9,11996.620,"D","2a"
"00058826",2015-09-14 00:00:00,"CE",13500,6,10785.700,"D","3d"
"00058828",2015-09-14 00:00:00,"RC",11000,6,8659.810,"D","2a"
"00058825",2015-09-14 00:00:00,"TN",11000,3,4528.530,"E","4d"
"00058823",2015-09-14 00:00:00,"PZ",22000,2,4528.460,"E","3a"
"00058822",2015-09-14 00:00:00,"PD",21100,2,5648.540,"E","3d"
"00058821",2015-09-14 00:00:00,"PT",11000,5,7547.540,"D","3a"
"00058835",2015-09-14 00:00:00,"VA",11000,1,1509.510,"E","3d"
"00058831",2015-09-14 00:00:00,"PV",42200,5,2978.000,"E","3d"
"00058833",2015-09-14 00:00:00,"VR",21100,3,8472.810,"D","3d"
"00058829",2015-09-14 00:00:00,"VC",11000,3,4528.530,"E","3a"
"00058840",2015-09-15 00:00:00,"BS",36200,7,5000.000,"E","3d"
"00058841",2015-09-15 00:00:00,"LE",13500,1,2216.210,"E","3d"
"00058839",2015-09-15 00:00:00,"AQ",11000,2,3019.020,"E","2a"
"00058836",2015-09-15 00:00:00,"FI",11000,2,6000.000,"D","2a"
"00058848",2015-09-15 00:00:00,"LU",21100,2,5648.540,"E","3d"
"00058849",2015-09-15 00:00:00,"OT",11000,5,7547.540,"D","3c"
"00058846",2015-09-15 00:00:00,"PV",21100,1,2824.270,"E","4d"
"00058850",2015-09-15 00:00:00,"SV",14400,2,907.860,"E","3d"
"00058845",2015-09-15 00:00:00,"RM",11000,4,6038.040,"D","3d"
"00058853",2015-09-15 00:00:00,"SA",11000,5,7547.540,"D","3d"
"00058838",2015-09-15 00:00:00,"RM",11000,5,7547.540,"D","3a"
"00058842",2015-09-15 00:00:00,"TE",11000,6,8659.810,"D","2b"
"00058851",2015-09-15 00:00:00,"RI",11000,4,6038.040,"D","3a"
"00058847",2015-09-15 00:00:00,"TV",15700,5,5486.460,"E","3d"
"00058843",2015-09-15 00:00:00,"PO",11000,1,1509.510,"E","3a"
"00058844",2015-09-15 00:00:00,"RM",42500,48,3302.640,"E","4d"
"00058837",2015-09-15 00:00:00,"PD",41600,1,2001.000,"E","5d"
"00058852",2015-09-15 00:00:00,"NA",13600,2,7000.000,"D","T8"
"00058867",2015-09-16 00:00:00,"GO",21100,1,2824.270,"E","3d"
"00058859",2015-09-16 00:00:00,"GO",11000,1,1509.510,"E","2a"
"00058857",2015-09-16 00:00:00,"BO",22100,3,7495.000,"D","3d"
"00058855",2015-09-16 00:00:00,"AV",22000,5,9256.530,"D","2a"
"00058866",2015-09-16 00:00:00,"FG",22000,2,4528.460,"E","3d"
"00058862",2015-09-16 00:00:00,"BG",11000,3,4528.530,"E","T8"
"00058861",2015-09-16 00:00:00,"CN",22100,2,4528.460,"E","3d"
"00058863",2015-09-16 00:00:00,"IM",42200,3,2046.000,"E","T8"
"00058854",2015-09-16 00:00:00,"PT",11000,2,3019.020,"E","3d"
"00058860",2015-09-16 00:00:00,"PV",11000,6,7000.000,"D","2a"
"00058858",2015-09-16 00:00:00,"SV",11000,1,1509.510,"E","3d"
"00058864",2015-09-16 00:00:00,"TO",11000,5,7547.540,"D","2a"
"00058868",2015-09-16 00:00:00,"SO",22100,1,2264.230,"E","2a"
"00058856",2015-09-16 00:00:00,"VT",15400,1,494.450,"E","3d"
"00058865",2015-09-16 00:00:00,"VE",15200,2,3047.920,"E","3d"
"00058886",2015-09-17 00:00:00,"FR",14100,5,9669.450,"D","T8"
"00058881",2015-09-17 00:00:00,"ME",11000,7,9772.080,"D","2a"
"00058880",2015-09-17 00:00:00,"BS",11000,4,6038.040,"D","3b"
"00058888",2015-09-17 00:00:00,"GE",11000,1,1509.510,"E","3d"
"00058883",2015-09-17 00:00:00,"AR",11000,4,6038.040,"D","2a"
"00058894",2015-09-17 00:00:00,"FI",22100,4,9056.920,"D","3a"
"00058877",2015-09-17 00:00:00,"LU",21100,1,2824.270,"E","3a"
"00058871",2015-09-17 00:00:00,"LE",11000,9,11996.620,"D","T8"
"00058872",2015-09-17 00:00:00,"FR",11000,8,10884.350,"D","3a"
"00058875",2015-09-17 00:00:00,"CT",11000,2,3019.020,"E","3d"
"00058887",2015-09-17 00:00:00,"AR",11000,2,3019.020,"E","3d"
"00058892",2015-09-17 00:00:00,"FR",21100,2,5648.540,"E","3d"
"00058884",2015-09-17 00:00:00,"AV",11000,5,7547.540,"D","2a"
"00058876",2015-09-17 00:00:00,"LU",21100,1,2824.270,"E","T8"
"00058893",2015-09-17 00:00:00,"RM",11000,5,7547.540,"D","2a"
"00058885",2015-09-17 00:00:00,"RM",11000,5,7547.540,"D","3d"
"00058869",2015-09-17 00:00:00,"NA",22100,6,5000.000,"E","T8"
"00058873",2015-09-17 00:00:00,"NO",11000,5,7547.540,"D","T8"
"00058891",2015-09-17 00:00:00,"RM",13500,6,5000.000,"E","2a"
"00058896",2015-09-17 00:00:00,"RC",11000,6,8659.810,"D","T8"
"00058889",2015-09-17 00:00:00,"PO",21100,1,2824.270,"E","3d"
"00058895",2015-09-17 00:00:00,"TN",11000,2,3019.020,"E","3a"
"00058878",2015-09-17 00:00:00,"PV",13500,1,7000.000,"D","T8"
"00058890",2015-09-17 00:00:00,"RM",13500,5,5000.000,"E","2a"
"00058870",2015-09-17 00:00:00,"PG",11000,4,6038.040,"D","5d"
"00058874",2015-09-17 00:00:00,"VR",36100,5,4000.000,"E","2a"
"00058879",2015-09-17 00:00:00,"VS",42200,7,3078.000,"E","3d"
"00058882",2015-09-17 00:00:00,"VI",15100,2,3047.920,"E","4d"
"00058906",2015-09-18 00:00:00,"CN",22100,4,5000.000,"E","3a"
"00058902",2015-09-18 00:00:00,"BT",11000,5,7547.540,"D","3d"
"00058908",2015-09-18 00:00:00,"CN",21100,1,2824.270,"E","3a"
"00058900",2015-09-18 00:00:00,"BG",11000,2,3019.020,"E","T8"
"00058911",2015-09-18 00:00:00,"BO",21100,1,2824.270,"E","3d"
"00058904",2015-09-18 00:00:00,"MI",11000,5,7547.540,"D","3a"
"00058912",2015-09-18 00:00:00,"LC",15700,4,4389.200,"E","3d"
"00058915",2015-09-18 00:00:00,"TO",15700,1,1097.300,"E","3d"
"00058901",2015-09-18 00:00:00,"SI",22100,2,4528.460,"E","2a"
"00058903",2015-09-18 00:00:00,"TN",22100,1,2264.230,"E","3d"
"00058913",2015-09-18 00:00:00,"RM",11000,4,6038.040,"D","3d"
"00058905",2015-09-18 00:00:00,"NO",11000,4,6038.040,"D","2a"
"00058907",2015-09-18 00:00:00,"PD",37430,12,7800.000,"D","2d"
"00058909",2015-09-18 00:00:00,"NA",22000,5,5000.000,"E","2a"
"00058898",2015-09-18 00:00:00,"TN",42200,7,3078.000,"E","5d"
"00058914",2015-09-18 00:00:00,"PT",15500,3,5700.000,"E","T8"
"00058897",2015-09-18 00:00:00,"NA",42200,6,3028.000,"E","3d"
"00058910",2015-09-18 00:00:00,"TV",22210,3,6792.690,"D","3a"
"00058899",2015-09-18 00:00:00,"PI",11000,1,1509.510,"E","3d"
"00058921",2015-09-21 00:00:00,"MI",11000,7,9772.080,"D","3a"
"00058920",2015-09-21 00:00:00,"BZ",14400,1,453.930,"E","3d"
"00058926",2015-09-21 00:00:00,"CT",22000,2,4528.460,"E","3d"
"00058916",2015-09-21 00:00:00,"CT",42500,30,2853.900,"E","2a"
"00058925",2015-09-21 00:00:00,"BT",15100,6,5000.000,"E","3d"
"00058929",2015-09-21 00:00:00,"BZ",42200,10,3228.000,"E","3d"
"00058917",2015-09-21 00:00:00,"FG",11000,3,4528.530,"E","3d"
"00058918",2015-09-21 00:00:00,"FI",11000,4,6038.040,"D","3d"
"00058922",2015-09-21 00:00:00,"AN",42300,12,9000.000,"D","2a"
"00058919",2015-09-21 00:00:00,"MI",11000,1,1509.510,"E","3d"
"00058928",2015-09-21 00:00:00,"TV",15400,1,494.450,"E","3a"
"00058923",2015-09-21 00:00:00,"SP",11000,5,7547.540,"D","T8"
"00058927",2015-09-21 00:00:00,"SA",21100,2,5648.540,"E","2a"
"00058924",2015-09-21 00:00:00,"TN",15400,6,3849.640,"E","2a"
"00058935",2015-09-22 00:00:00,"CH",14200,2,3867.780,"E","3d"
"00058939",2015-09-22 00:00:00,"LI",21710,2,3953.100,"E","3d"
"00058932",2015-09-22 00:00:00,"LU",22000,2,4528.460,"E","3d"
"00058943",2015-09-22 00:00:00,"BS",22100,1,2264.230,"E","2a"
"00058940",2015-09-22 00:00:00,"FR",11000,3,4528.530,"E","2a"
"00058938",2015-09-22 00:00:00,"LI",11000,5,7547.540,"D","3d"
"00058944",2015-09-22 00:00:00,"FC",11600,3,7000.000,"D","2a"
"00058936",2015-09-22 00:00:00,"AR",42200,1,682.000,"E","T8"
"00058933",2015-09-22 00:00:00,"FI",22100,5,5000.000,"E","3a"
"00058931",2015-09-22 00:00:00,"GE",22100,1,2264.230,"E","2a"
"00058941",2015-09-22 00:00:00,"MO",11000,5,7547.540,"D","3d"
"00058934",2015-09-22 00:00:00,"TR",11000,3,4528.530,"E","3d"
"00058942",2015-09-22 00:00:00,"PT",11000,6,8659.810,"D","T8"
"00058937",2015-09-22 00:00:00,"PG",14400,6,5000.000,"E","3a"
"00058930",2015-09-22 00:00:00,"TV",11000,5,7547.540,"D","3d"
"00058945",2015-09-22 00:00:00,"PO",33800,5,3441.000,"E","3d"
"00058946",2015-09-22 00:00:00,"VA",15700,2,2194.600,"E","T8"
"00058954",2015-09-23 00:00:00,"CA",11000,7,9772.080,"D","T8"
"00058949",2015-09-23 00:00:00,"GE",22100,1,2264.230,"E","3d"
"00058953",2015-09-23 00:00:00,"GR",11000,4,6038.040,"D","3d"
"00058963",2015-09-23 00:00:00,"FR",11000,2,3019.020,"E","4d"
"00058957",2015-09-23 00:00:00,"BO",11000,2,3019.020,"E","3a"
"00058948",2015-09-23 00:00:00,"AQ",11000,12,6000.000,"D","2a"
"00058969",2015-09-23 00:00:00,"BO",11000,2,3019.020,"E","3d"
"00058967",2015-09-23 00:00:00,"AQ",11000,5,7547.540,"D","3d"
"00058950",2015-09-23 00:00:00,"CT",13310,10,9529.110,"D","5d"
"00058962",2015-09-23 00:00:00,"LU",42200,10,3228.000,"E","3d"
"00058947",2015-09-23 00:00:00,"FC",11500,6,8659.810,"D","2a"
"00058959",2015-09-23 00:00:00,"PG",14400,3,5700.000,"E","3d"
"00058960",2015-09-23 00:00:00,"PD",11000,2,7000.000,"D","3d"
"00058955",2015-09-23 00:00:00,"RA",36400,10,7455.000,"D","3d"
"00058958",2015-09-23 00:00:00,"MN",22100,1,2264.230,"E","2a"
"00058968",2015-09-23 00:00:00,"PG",11300,5,7547.540,"D","4d"
"00058970",2015-09-23 00:00:00,"RC",13500,6,6000.000,"D","2a"
"00058964",2015-09-23 00:00:00,"TS",34120,3,2757.000,"E","3d"
"00058956",2015-09-23 00:00:00,"VE",11000,5,7547.540,"D","T8"
"00058952",2015-09-23 00:00:00,"VE",11000,4,6038.040,"D","3b"
"00058961",2015-09-23 00:00:00,"MB",15700,2,2194.600,"E","3d"
"00058965",2015-09-23 00:00:00,"VR",11000,1,1509.510,"E","T8"
"00058951",2015-09-23 00:00:00,"VE",21100,2,5648.540,"E","3d"
"00058966",2015-09-23 00:00:00,"VT",14100,5,9669.450,"D","3d"
"00058985",2015-09-24 00:00:00,"AR",13200,3,8036.340,"D","3a"
"00058977",2015-09-24 00:00:00,"FG",21400,2,7000.000,"D","3d"
"00058975",2015-09-24 00:00:00,"CS",13500,6,10785.700,"D","3d"
"00058974",2015-09-24 00:00:00,"BS",11000,2,3019.020,"E","2a"
"00058981",2015-09-24 00:00:00,"FM",35500,5,4407.000,"E","3d"
"00058978",2015-09-24 00:00:00,"FR",11000,3,4528.530,"E","3d"
"00058986",2015-09-24 00:00:00,"AP",11000,2,3019.020,"E","T8"
"00058971",2015-09-24 00:00:00,"CE",15100,3,4571.880,"E","2a"
"00058982",2015-09-24 00:00:00,"CO",11000,1,1509.510,"E","3d"
"00058979",2015-09-24 00:00:00,"LT",15700,8,7912.050,"D","3d"
"00058980",2015-09-24 00:00:00,"RM",11000,5,7547.540,"D","3d"
"00058976",2015-09-24 00:00:00,"MO",15500,4,1362.520,"E","3a"
"00058973",2015-09-24 00:00:00,"MO",42200,3,2046.000,"E","4a"
"00058972",2015-09-24 00:00:00,"RO",14400,5,2269.680,"E","3d"
"00058984",2015-09-24 00:00:00,"VC",11000,6,8659.810,"D","2a"
"00058983",2015-09-24 00:00:00,"VA",15100,1,1523.960,"E","T8"
"00058994",2015-09-25 00:00:00,"CH",11000,2,3019.020,"E","3d"
"00058993",2015-09-25 00:00:00,"GR",21100,2,5648.540,"E","3a"
"00058989",2015-09-25 00:00:00,"MI",15100,1,1523.960,"E","3a"
"00058996",2015-09-25 00:00:00,"PV",11000,5,7547.540,"D","3d"
"00058991",2015-09-25 00:00:00,"TN",42200,1,682.000,"E","4d"
"00058987",2015-09-25 00:00:00,"PO",11000,1,1509.510,"E","3d"
"00058995",2015-09-25 00:00:00,"PR",22000,1,2264.230,"E","3a"
"00059000",2015-09-25 00:00:00,"NU",13500,1,2216.210,"E","3d"
"00058997",2015-09-25 00:00:00,"RA",15100,3,4571.880,"E","3d"
"00058998",2015-09-25 00:00:00,"PI",15700,3,3291.900,"E","4d"
"00058988",2015-09-25 00:00:00,"RM",11000,1,1509.510,"E","3d"
"00058990",2015-09-25 00:00:00,"RA",21100,2,5648.540,"E","3d"
"00058992",2015-09-25 00:00:00,"VR",11000,3,4528.530,"E","3d"
"00058999",2015-09-25 00:00:00,"VC",21100,1,2824.270,"E","3a"
"00059001",2015-09-28 00:00:00,"GE",15700,1,1097.300,"E","T8"
"00059011",2015-09-28 00:00:00,"FR",11000,1,1509.510,"E","3d"
"00059004",2015-09-28 00:00:00,"FI",14200,5,9669.450,"D","2a"
"00059005",2015-09-28 00:00:00,"FE",11000,5,7547.540,"D","2a"
"00059008",2015-09-28 00:00:00,"OT",22000,5,6100.000,"D","3d"
"00059002",2015-09-28 00:00:00,"RM",11000,6,8659.810,"D","3a"
"00059009",2015-09-28 00:00:00,"RE",11000,5,7547.540,"D","3d"
"00059003",2015-09-28 00:00:00,"TO",21100,1,2824.270,"E","3d"
"00059006",2015-09-28 00:00:00,"SA",15500,5,2311.420,"E","3d"
"00059007",2015-09-28 00:00:00,"RM",13500,5,9400.380,"D","3d"
"00059010",2015-09-28 00:00:00,"VE",11000,5,7547.540,"D","2a"
"00059023",2015-09-29 00:00:00,"FI",11000,2,3019.020,"E","T8"
"00059017",2015-09-29 00:00:00,"GO",21100,3,8472.810,"D","T8"
"00059014",2015-09-29 00:00:00,"CA",14400,8,3273.120,"E","T8"
"00059013",2015-09-29 00:00:00,"FI",21100,4,11297.080,"D","3d"
"00059016",2015-09-29 00:00:00,"BA",14400,5,2269.680,"E","3d"
"00059029",2015-09-29 00:00:00,"FG",11000,6,8659.810,"D","T8"
"00059025",2015-09-29 00:00:00,"FI",11000,5,7547.540,"D","3d"
"00059026",2015-09-29 00:00:00,"MO",15200,5,8437.290,"D","3d"
"00059030",2015-09-29 00:00:00,"SR",11500,2,3019.020,"E","3d"
"00059022",2015-09-29 00:00:00,"NO",15700,1,1097.300,"E","4d"
"00059027",2015-09-29 00:00:00,"PG",11000,4,6038.040,"D","4d"
"00059028",2015-09-29 00:00:00,"PG",21100,1,2824.270,"E","3a"
"00059021",2015-09-29 00:00:00,"RI",11000,5,7547.540,"D","3a"
"00059012",2015-09-29 00:00:00,"RM",11000,5,7547.540,"D","3d"
"00059024",2015-09-29 00:00:00,"TO",31500,15,8545.000,"D","4d"
"00059015",2015-09-29 00:00:00,"PG",21400,2,4236.400,"E","2a"
"00059019",2015-09-29 00:00:00,"TE",11000,5,7547.540,"D","T8"
"00059018",2015-09-29 00:00:00,"RM",14400,5,2269.680,"E","3d"
"00059020",2015-09-29 00:00:00,"VE",11000,6,8659.810,"D","3d"
"00059040",2015-09-30 00:00:00,"MI",21100,2,9000.000,"D","3d"
"00059031",2015-09-30 00:00:00,"MI",11000,3,4528.530,"E","4d"
"00059041",2015-09-30 00:00:00,"FE",11000,2,3019.020,"E","T8"
"00059036",2015-09-30 00:00:00,"IM",11000,5,7547.540,"D","3d"
"00059043",2015-09-30 00:00:00,"FE",21100,2,5648.540,"E","3d"
"00059032",2015-09-30 00:00:00,"CZ",11000,6,8659.810,"D","3d"
"00059039",2015-09-30 00:00:00,"FG",13500,3,6648.630,"D","3d"
"00059033",2015-09-30 00:00:00,"CT",15700,1,1097.300,"E","3a"
"00059042",2015-09-30 00:00:00,"MS",11000,8,10884.350,"D","T8"
"00059045",2015-09-30 00:00:00,"RC",11000,5,7547.540,"D","5d"
"00059035",2015-09-30 00:00:00,"UD",22100,2,4528.460,"E","T8"
"00059034",2015-09-30 00:00:00,"PU",22000,2,4528.460,"E","5d"
"00059044",2015-09-30 00:00:00,"OT",21100,4,11297.080,"D","2d"
"00059037",2015-09-30 00:00:00,"SV",11000,1,1509.510,"E","3d"
"00059038",2015-09-30 00:00:00,"PZ",42500,4,800.000,"E","3d"
"00059048",2015-10-01 00:00:00,"CR",21400,2,4236.400,"E","3d"
"00059047",2015-10-01 00:00:00,"MB",21100,1,2824.270,"E","3a"
"00059046",2015-10-01 00:00:00,"BS",11000,2,3019.020,"E","3a"
"00059054",2015-10-01 00:00:00,"NU",11000,5,7547.540,"D","4a"
"00059056",2015-10-01 00:00:00,"RM",11000,4,6038.040,"D","T8"
"00059049",2015-10-01 00:00:00,"PI",11000,1,1509.510,"E","T8"
"00059050",2015-10-01 00:00:00,"PD",15100,1,1523.960,"E","2a"
"00059053",2015-10-01 00:00:00,"PV",22100,3,5000.000,"E","3d"
"00059058",2015-10-01 00:00:00,"RC",11000,6,8659.810,"D","2a"
"00059055",2015-10-01 00:00:00,"PG",21100,2,5648.540,"E","3a"
"00059059",2015-10-01 00:00:00,"PV",21100,1,2824.270,"E","2a"
"00059060",2015-10-01 00:00:00,"PI",11000,2,3019.020,"E","3a"
"00059061",2015-10-01 00:00:00,"PI",15700,1,1097.300,"E","3d"
"00059057",2015-10-01 00:00:00,"VE",22100,1,2264.230,"E","T8"
"00059052",2015-10-01 00:00:00,"VR",22000,5,9256.530,"D","3d"
"00059051",2015-10-01 00:00:00,"VT",22100,1,2264.230,"E","3a"
"00059067",2015-10-02 00:00:00,"CS",21100,3,5000.000,"E","5d"
"00059073",2015-10-02 00:00:00,"BS",11000,5,7547.540,"D","3a"
"00059069",2015-10-02 00:00:00,"IM",11000,1,1509.510,"E","3d"
"00059062",2015-10-02 00:00:00,"LT",15700,6,5000.000,"E","T8"
"00059064",2015-10-02 00:00:00,"TR",33130,1,1393.000,"E","2a"
"00059074",2015-10-02 00:00:00,"SI",42200,4,2728.000,"E","2a"
"00059065",2015-10-02 00:00:00,"NA",11000,6,8659.810,"D","3d"
"00059066",2015-10-02 00:00:00,"NA",42200,1,682.000,"E","3d"
"00059072",2015-10-02 00:00:00,"RG",11000,9,11996.620,"D","2a"
"00059063",2015-10-02 00:00:00,"RI",22000,1,2264.230,"E","3a"
"00059068",2015-10-02 00:00:00,"TV",34200,182,11136.000,"D","3d"
"00059070",2015-10-02 00:00:00,"SI",13310,4,8000.000,"D","3a"
"00059071",2015-10-02 00:00:00,"RM",42200,3,2046.000,"E","3d"
"00059081",2015-10-05 00:00:00,"BO",11000,2,3019.020,"E","5d"
"00059084",2015-10-05 00:00:00,"LE",22100,2,4528.460,"E","3d"
"00059082",2015-10-05 00:00:00,"LU",14400,5,2269.680,"E","3d"
"00059075",2015-10-05 00:00:00,"CS",22000,3,6792.690,"D","3d"
"00059078",2015-10-05 00:00:00,"BG",22210,2,4528.460,"E","3a"
"00059080",2015-10-05 00:00:00,"BO",11000,5,7547.540,"D","3a"
"00059076",2015-10-05 00:00:00,"SV",11000,6,7000.000,"D","2a"
"00059083",2015-10-05 00:00:00,"PG",15100,2,3047.920,"E","2a"
"00059079",2015-10-05 00:00:00,"SI",22100,5,5000.000,"E","2a"
"00059077",2015-10-05 00:00:00,"VI",15700,10,9529.110,"D","3d"
"00059092",2015-10-06 00:00:00,"CA",22000,5,9256.530,"D","3d"
"00059094",2015-10-06 00:00:00,"MI",21000,1,2824.270,"E","3d"
"00059086",2015-10-06 00:00:00,"CH",15500,5,2311.420,"E","3d"
"00059091",2015-10-06 00:00:00,"LT",37430,7,5300.000,"E","2a"
"00059093",2015-10-06 00:00:00,"MB",14400,2,907.860,"E","3d"
"00059096",2015-10-06 00:00:00,"BZ",42200,1,682.000,"E","3d"
"00059088",2015-10-06 00:00:00,"MO",13300,1,4655.330,"E","T8"
"00059085",2015-10-06 00:00:00,"PD",13310,6,6294.990,"D","3a"
"00059087",2015-10-06 00:00:00,"TA",11000,4,6038.040,"D","4c"
"00059098",2015-10-06 00:00:00,"PG",14400,1,453.930,"E","3d"
"00059095",2015-10-06 00:00:00,"TE",35100,25,4320.000,"E","3a"
"00059097",2015-10-06 00:00:00,"PD",11000,4,6038.040,"D","2a"
"00059089",2015-10-06 00:00:00,"RM",11000,4,6038.040,"D","3d"
"00059090",2015-10-06 00:00:00,"VV",11000,6,8659.810,"D","3d"
"00059111",2015-10-07 00:00:00,"GE",11000,5,7547.540,"D","3d"
"00059104",2015-10-07 00:00:00,"BZ",14200,1,1933.890,"E","3d"
"00059105",2015-10-07 00:00:00,"FI",15100,3,4571.880,"E","2a"
"00059112",2015-10-07 00:00:00,"LT",11000,6,8659.810,"D","4d"
"00059100",2015-10-07 00:00:00,"BO",13500,1,2216.210,"E","3d"
"00059109",2015-10-07 00:00:00,"BS",11000,8,10884.350,"D","2a"
"00059107",2015-10-07 00:00:00,"BO",11000,1,1509.510,"E","2a"
"00059108",2015-10-07 00:00:00,"BZ",11300,1,1509.510,"E","3d"
"00059113",2015-10-07 00:00:00,"CS",11000,5,7547.540,"D","T8"
"00059099",2015-10-07 00:00:00,"PU",15100,4,6095.840,"D","3d"
"00059103",2015-10-07 00:00:00,"RO",11000,2,3019.020,"E","3d"
"00059102",2015-10-07 00:00:00,"MO",13500,5,9400.380,"D","3a"
"00059115",2015-10-07 00:00:00,"PE",11000,6,8659.810,"D","3d"
"00059114",2015-10-07 00:00:00,"TE",33130,5,8661.000,"D","3a"
"00059110",2015-10-07 00:00:00,"TE",22110,5,3801.900,"E","3d"
"00059106",2015-10-07 00:00:00,"RM",15700,5,5486.460,"E","4d"
"00059101",2015-10-07 00:00:00,"SI",42200,2,1364.000,"E","3d"
"00059116",2015-10-07 00:00:00,"VT",11000,3,4528.530,"E","T8"
"00059128",2015-10-08 00:00:00,"CS",11000,1,1509.510,"E","3a"
"00059125",2015-10-08 00:00:00,"BZ",14100,3,5801.670,"E","3a"
"00059120",2015-10-08 00:00:00,"GE",13500,1,2216.210,"E","2a"
"00059122",2015-10-08 00:00:00,"CT",11000,8,6100.000,"D","2a"
"00059118",2015-10-08 00:00:00,"BA",22100,2,4528.460,"E","3d"
"00059119",2015-10-08 00:00:00,"GE",21100,2,5648.540,"E","T8"
"00059124",2015-10-08 00:00:00,"CT",11000,6,8659.810,"D","3d"
"00059127",2015-10-08 00:00:00,"MI",11000,3,4528.530,"E","3d"
"00059123",2015-10-08 00:00:00,"TO",22000,5,9256.530,"D","T8"
"00059117",2015-10-08 00:00:00,"TN",41330,100,4414.000,"E","5d"
"00059121",2015-10-08 00:00:00,"RM",11000,2,3019.020,"E","3d"
"00059126",2015-10-08 00:00:00,"PT",21100,5,5000.000,"E","2a"
"00059143",2015-10-09 00:00:00,"MI",11000,5,7547.540,"D","3d"
"00059146",2015-10-09 00:00:00,"BN",13500,3,6648.630,"D","3d"
"00059145",2015-10-09 00:00:00,"MI",15700,4,4389.200,"E","3d"
"00059135",2015-10-09 00:00:00,"BO",11000,2,6000.000,"D","T8"
"00059130",2015-10-09 00:00:00,"GE",22100,5,7000.000,"D","3a"
"00059141",2015-10-09 00:00:00,"BI",11000,1,1509.510,"E","3a"
"00059142",2015-10-09 00:00:00,"PN",11000,2,3019.020,"E","3d"
"00059134",2015-10-09 00:00:00,"RM",36000,8,2008.000,"E","3a"
"00059133",2015-10-09 00:00:00,"OG",13310,3,3291.900,"E","3d"
"00059138",2015-10-09 00:00:00,"PD",21100,2,5648.540,"E","3d"
"00059140",2015-10-09 00:00:00,"PU",11000,2,3019.020,"E","3d"
"00059131",2015-10-09 00:00:00,"RM",13500,5,5000.000,"E","3d"
"00059132",2015-10-09 00:00:00,"TR",33130,1,1393.000,"E","2a"
"00059147",2015-10-09 00:00:00,"RM",11000,6,8659.810,"D","3d"
"00059137",2015-10-09 00:00:00,"PZ",21100,4,11297.080,"D","3a"
"00059129",2015-10-09 00:00:00,"OR",22000,5,9000.000,"D","2a"
"00059136",2015-10-09 00:00:00,"MO",21100,2,5648.540,"E","3a"
"00059139",2015-10-09 00:00:00,"PT",11000,6,8659.810,"D","3d"
"00059144",2015-10-09 00:00:00,"VA",42200,21,3903.000,"E","5d"
"00059161",2015-10-12 00:00:00,"GE",21100,2,9000.000,"D","2a"
"00059149",2015-10-12 00:00:00,"AV",21100,4,11297.080,"D","T8"
"00059154",2015-10-12 00:00:00,"CH",22100,4,5000.000,"E","2a"
"00059151",2015-10-12 00:00:00,"GR",22000,3,6792.690,"D","2a"
"00059150",2015-10-12 00:00:00,"TV",15400,2,988.900,"E","4d"
"00059152",2015-10-12 00:00:00,"SA",11000,6,8659.810,"D","3d"
"00059153",2015-10-12 00:00:00,"MO",13500,3,5000.000,"E","2a"
"00059155",2015-10-12 00:00:00,"RC",11000,6,8659.810,"D","T8"
"00059157",2015-10-12 00:00:00,"OG",11000,8,10884.350,"D","T8"
"00059159",2015-10-12 00:00:00,"PG",21100,1,2824.270,"E","3d"
"00059148",2015-10-12 00:00:00,"TS",11000,6,8659.810,"D","3d"
"00059160",2015-10-12 00:00:00,"SI",42200,1,682.000,"E","4d"
"00059156",2015-10-12 00:00:00,"VE",42200,11,3278.000,"E","2a"
"00059158",2015-10-12 00:00:00,"VT",13500,1,2216.210,"E","T8"
"00059166",2015-10-13 00:00:00,"LU",11000,5,7547.540,"D","T8"
"00059174",2015-10-13 00:00:00,"FI",11000,5,7547.540,"D","2a"
"00059177",2015-10-13 00:00:00,"CT",11000,7,9772.080,"D","3d"
